problem,parameter,value,role,nodes,temperature_c,radius_scale,diffusivity_scale,moisture,boundary_time_scale,horizon_h,max_step_s,status,drying_time_h,end_max_moisture,min_moisture,max_moisture,min_temperature,max_temperature,event_residual,nfev,nlu,runtime_s,message
3,baseline,0.0,joint,161,90.0,1.75,1.0,0.04998414634146341,1.0,120.0,120.0,dry,55.666784941354926,0.15,0.05562753151441198,2.55,28.0,90.00000000000001,0.0,5706,742,1.5258715000090888,
3,baseline,0.0,joint,161,90.0,2.0,1.0,0.04998414634146341,1.0,120.0,120.0,dry,70.07784622984867,0.15,0.05492054779682804,2.55,28.0,90.00000000000001,0.0,6475,852,1.5989528000063729,
3,baseline,0.0,joint,161,90.0,2.25,1.0,0.04998414634146341,1.0,120.0,120.0,dry,86.19737114377745,0.15,0.054371302358442404,2.5500000000000003,28.0,90.00000000000001,0.0,7512,996,1.9806245999934617,
3,baseline,0.0,joint,161,90.0,2.5,1.0,0.04998414634146341,1.0,120.0,120.0,dry,104.03780887271824,0.15,0.05393221847364784,2.55,28.0,90.00000000000001,0.0,9000,1216,1.8861505999957444,
3,baseline,0.0,joint,161,90.0,2.75,1.0,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.15191147179180917,0.0537868753648808,2.55,28.0,90.00000000000001,,10020,1336,2.6691808000032324,
3,baseline,0.0,joint,161,90.0,3.0,1.0,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.1630251010042111,0.054753007618097274,2.5500000000000003,28.0,90.00000000000001,,9380,1271,2.087224699993385,
3,temperature_c,-273.15,guard,161,-273.15,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,invalid_input,,,,,,,,,,0.0,nonpositive_absolute_temperature
3,radius_scale,0.0,guard,161,49.99875609756098,0.0,1.0,0.04998414634146341,1.0,120.0,120.0,invalid_input,,,,,,,,,,0.0,nonpositive_radius_scale
3,diffusivity_scale,0.0,guard,161,49.99875609756098,1.0,0.0,0.04998414634146341,1.0,120.0,120.0,invalid_input,,,,,,,,,,0.0,nonpositive_diffusivity_scale
3,moisture,-0.01,guard,161,49.99875609756098,1.0,1.0,-0.01,1.0,120.0,120.0,invalid_input,,,,,,,,,,0.0,negative_environment_moisture
3,boundary_time_scale,0.0,guard,161,49.99875609756098,1.0,1.0,0.04998414634146341,0.0,120.0,120.0,invalid_input,,,,,,,,,,0.0,nonpositive_boundary_time_scale
4,baseline,0.0,baseline,161,49.99875609756098,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,dry,51.10272094077694,0.15,0.05260350340659739,2.5500000000000003,28.0,50.049857853342466,0.0,5698,746,1.605151299998397,
4,temperature_c,0.0,oat,161,0.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.36676385805084155,0.05348243107051321,2.5500000000000003,-1.0316507174954588e-10,50.049857853342466,,10028,1302,2.2081733999948483,
4,temperature_c,5.0,oat,161,5.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.294613622205016,0.05271299567800519,2.5500000000000003,4.9999999960357675,50.049857853342466,,10076,1292,2.6594553000031738,
4,temperature_c,10.0,oat,161,10.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.2423249561897573,0.05210691331294766,2.5500000000000003,9.999999995979918,50.049857853342466,,10111,1259,2.311512100000982,
4,temperature_c,15.0,oat,161,15.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.2041767874588872,0.05164884820084572,2.5500000000000003,14.999999996583107,50.049857853342466,,10069,1354,2.024466000002576,
4,temperature_c,20.0,oat,161,20.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.1759022295659203,0.051308479935217796,2.5500000000000003,19.999999998657373,50.049857853342466,,10061,1415,2.925474599993322,
4,temperature_c,25.0,oat,161,25.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.15451690330061474,0.05105582543081776,2.5500000000000003,24.99999999903109,50.049857853342466,,10077,1382,2.905355700000655,
4,temperature_c,30.0,oat,161,30.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,dry,103.35726836724233,0.15,0.05117933977109584,2.5500000000000003,28.0,50.049857853342466,0.0,9331,1279,2.0541452999896137,
4,temperature_c,35.0,oat,161,35.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,dry,85.42489649790494,0.15,0.05145288893667621,2.5500000000000003,28.0,50.049857853342466,0.0,7950,1086,1.726158999998006,
4,temperature_c,40.0,oat,161,40.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,dry,71.29017448595036,0.15,0.051777248412578046,2.5500000000000003,28.0,50.049857853342466,0.0,7061,971,2.084384100002353,
4,temperature_c,45.0,oat,161,45.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,dry,60.068678978683536,0.15,0.05215782280833862,2.5500000000000003,28.0,50.049857853342466,0.0,6374,844,1.7607925000047544,
4,temperature_c,50.0,oat,161,50.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,dry,51.1007267590761,0.15,0.05260362367060988,2.5500000000000003,28.0,50.049857853342466,0.0,5685,762,1.6538079000019934,
4,temperature_c,55.0,oat,161,55.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,dry,43.906729336266785,0.15,0.05312573607794678,2.5500000000000003,28.0,55.00000026630501,0.0,5393,689,1.342668400000548,
4,temperature_c,60.0,oat,161,60.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,dry,38.11046747722223,0.15,0.05373183413105237,2.5500000000000003,28.0,60.000000000000014,0.0,5074,647,1.2698655999993207,
4,temperature_c,65.0,oat,161,65.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,dry,33.41758825268336,0.15,0.05442862848183204,2.5500000000000003,28.0,65.00000001111327,0.0,4765,624,1.5686964000051375,
4,temperature_c,70.0,oat,161,70.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,dry,29.599960248512723,0.14999999999999997,0.055233983564739304,2.5500000000000003,28.0,70.00000000000001,2.7755575615628914e-17,4579,596,1.3347728999942774,
4,temperature_c,75.0,oat,161,75.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,dry,26.48152588649008,0.15,0.05614778380551306,2.5500000000000003,28.0,75.0000000002607,0.0,4403,574,1.1817139000049792,
4,temperature_c,80.0,oat,161,80.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,dry,23.92388796050704,0.15,0.057194467781041036,2.5500000000000003,28.0,80.00000000000001,0.0,4239,561,1.0636743999930331,
4,temperature_c,85.0,oat,161,85.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,dry,21.817099764107237,0.15,0.05837945504525393,2.5500000000000003,28.0,85.00000000000001,0.0,4129,539,1.1348091999971075,
4,temperature_c,90.0,oat,161,90.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,dry,20.07444957524156,0.14999999999999997,0.05971495809905025,2.5500000000000003,28.0,90.00000000000001,2.7755575615628914e-17,4044,526,1.2365030999935698,
4,temperature_c,95.0,oat,161,95.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,dry,18.62773991147179,0.15,0.061232503466405866,2.5500000000000003,28.0,95.00000000000001,0.0,3940,517,0.9377270999975735,
4,temperature_c,100.0,oat,161,100.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,dry,17.423805605010184,0.15,0.06294239978071844,2.5500000000000003,28.0,100.00000000000001,0.0,3864,506,0.9879175999958534,
4,radius_scale,0.25,oat,161,49.99875609756098,0.25,1.0,0.04998414634146341,1.0,120.0,120.0,dry,5.9777603697687365,0.14999999999999997,0.059180753144175806,2.55,28.0,50.14508573406226,2.7755575615628914e-17,4394,590,1.0838618999987375,
4,radius_scale,0.29730177875068026,oat,161,49.99875609756098,0.29730177875068026,1.0,0.04998414634146341,1.0,120.0,120.0,dry,7.573310730890874,0.15,0.05803057063781216,2.55,28.0,50.130542481466556,0.0,4071,542,1.2470048000104725,
4,radius_scale,0.3535533905932738,oat,161,49.99875609756098,0.3535533905932738,1.0,0.04998414634146341,1.0,120.0,120.0,dry,9.643445094233254,0.15000000000000002,0.056957625930549836,2.55,28.0,50.115965065034835,2.7755575615628914e-17,3869,505,1.3189964000048349,
4,radius_scale,0.42044820762685725,oat,161,49.99875609756098,0.42044820762685725,1.0,0.04998414634146341,1.0,120.0,120.0,dry,12.370138866175308,0.15,0.05600133394871936,2.55,28.0,50.103608401144825,0.0,3873,504,1.0890147000027355,
4,radius_scale,0.5,oat,161,49.99875609756098,0.5,1.0,0.04998414634146341,1.0,120.0,120.0,dry,16.02156611859377,0.15,0.05514032527031017,2.55,28.0,50.092274657128726,0.0,4000,528,1.2250176999950781,
4,radius_scale,0.5946035575013605,oat,161,49.99875609756098,0.5946035575013605,1.0,0.04998414634146341,1.0,120.0,120.0,dry,20.99854129629978,0.14999999999999997,0.05436400239902815,2.55,28.0,50.082698592532886,2.7755575615628914e-17,4257,566,1.1810459999978775,
4,radius_scale,0.7071067811865475,oat,161,49.99875609756098,0.7071067811865475,1.0,0.04998414634146341,1.0,120.0,120.0,dry,27.8879119126339,0.15,0.053684174732885594,2.55,28.0,50.07129880574143,0.0,4432,585,1.1418542000028538,
4,radius_scale,0.8408964152537145,oat,161,49.99875609756098,0.8408964152537145,1.0,0.04998414634146341,1.0,120.0,120.0,dry,37.532365891034694,0.15,0.0530997408585706,2.55,28.0,50.057472606206616,0.0,5019,681,1.3154639999993378,
4,radius_scale,1.0,oat,161,49.99875609756098,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,dry,51.10272094077694,0.15,0.05260350340659739,2.5500000000000003,28.0,50.049857853342466,0.0,5698,746,1.474109300004784,
4,radius_scale,1.189207115002721,oat,161,49.99875609756098,1.189207115002721,1.0,0.04998414634146341,1.0,120.0,120.0,dry,70.21352923917915,0.15,0.052190120530471826,2.5500000000000003,28.0,50.025631729295476,0.0,6684,855,1.72455159999663,
4,radius_scale,1.4142135623730951,oat,161,49.99875609756098,1.4142135623730951,1.0,0.04998414634146341,1.0,120.0,120.0,dry,97.13041862568281,0.15,0.05183898795217953,2.5500000000000003,28.0,49.998756100282975,0.0,8321,1146,2.0161897000070894,
4,radius_scale,1.6817928305074292,oat,161,49.99875609756098,1.6817928305074292,1.0,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.16131973933226923,0.05198955715600126,2.5500000000000003,28.0,49.998756099727025,,9520,1223,2.1465905000077328,
4,radius_scale,1.9999999999999998,oat,161,49.99875609756098,1.9999999999999998,1.0,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.2032004555421757,0.05347331504201169,2.5500000000000003,28.0,49.99875635432428,,9515,1213,1.9943714999972144,
4,radius_scale,2.378414230005442,oat,161,49.99875609756098,2.378414230005442,1.0,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.268147304707037,0.05623504207858729,2.5500000000000003,28.0,49.998756097560985,,9484,1191,2.1963036000088323,
4,radius_scale,2.82842712474619,oat,161,49.99875609756098,2.82842712474619,1.0,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.37149179571953805,0.06125404775584908,2.5500000000000003,28.0,49.998756097560985,,9384,1164,2.321053200008464,
4,radius_scale,3.363585661014858,oat,161,49.99875609756098,3.363585661014858,1.0,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.5342872290952104,0.06964682692561126,2.5500000000000003,28.0,49.998756097560985,,9425,1212,2.0947423999896273,
4,radius_scale,4.0,oat,161,49.99875609756098,4.0,1.0,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.7759439197804952,0.08174024489812642,2.5500000000000003,28.0,49.998756097560985,,9268,1214,2.4871306999993976,
4,diffusivity_scale,0.02,oat,161,49.99875609756098,1.0,0.02,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,1.939126555117192,0.06009703190602856,2.5500000000000003,28.0,50.03808969924219,,9755,1435,2.094224500004202,
4,diffusivity_scale,0.028242377012693557,oat,161,49.99875609756098,1.0,0.028242377012693557,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,1.5650257038513662,0.06029185943690737,2.55,28.0,50.03944540043872,,9733,1425,2.0910839999996824,
4,diffusivity_scale,0.039881592966356065,oat,161,49.99875609756098,1.0,0.039881592966356065,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,1.1821816708338821,0.05966736929011796,2.55,28.0,50.04046708632754,,9670,1383,2.083630200009793,
4,diffusivity_scale,0.056317549221130775,oat,161,49.99875609756098,1.0,0.056317549221130775,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.8454423164645285,0.05817212582229763,2.55,28.0,50.041278941499584,,9687,1388,2.175162600004114,
4,diffusivity_scale,0.07952707287670507,oat,161,49.99875609756098,1.0,0.07952707287670507,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.5859113284429709,0.05619830499476973,2.5500000000000003,28.0,50.042372670289886,,9825,1262,2.5948707000061404,
4,diffusivity_scale,0.11230167874499301,oat,161,49.99875609756098,1.0,0.11230167874499301,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.40663924303461707,0.054316219451495514,2.5500000000000003,28.0,50.04332922341685,,9885,1294,2.2362053000106243,
4,diffusivity_scale,0.15858331751372434,oat,161,49.99875609756098,1.0,0.15858331751372434,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.2911829114733525,0.05287483699249404,2.5500000000000003,28.0,50.04462190031578,,9894,1226,2.3599715000018477,
4,diffusivity_scale,0.22393849205731456,oat,161,49.99875609756098,1.0,0.22393849205731456,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.21841019545202034,0.051907803833108446,2.5500000000000003,28.0,50.04575734197375,,9822,1217,2.449479799994151,
4,diffusivity_scale,0.31622776601683794,oat,161,49.99875609756098,1.0,0.31622776601683794,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.1717236819436347,0.05129579914596872,2.5500000000000003,28.0,50.04677053157784,,9907,1341,2.4704305000050226,
4,diffusivity_scale,0.44655118948646894,oat,161,49.99875609756098,1.0,0.44655118948646894,0.04998414634146341,1.0,120.0,120.0,dry,107.1695553013147,0.15,0.05115539525013321,2.5500000000000003,28.0,50.04770841069879,0.0,9030,1214,1.828148999993573,
4,diffusivity_scale,0.6305833524471807,oat,161,49.99875609756098,1.0,0.6305833524471807,0.04998414634146341,1.0,120.0,120.0,dry,77.53747382047423,0.15,0.05163818964097574,2.5500000000000003,28.0,50.04892018071064,0.0,7446,1038,1.6166061999974772,
4,diffusivity_scale,0.8904586388870747,oat,161,49.99875609756098,1.0,0.8904586388870747,0.04998414634146341,1.0,120.0,120.0,dry,56.64193655889125,0.15,0.05231634683043113,2.55,28.0,50.04987996456985,0.0,5970,799,1.4609369999961928,
4,diffusivity_scale,1.2574334296829353,oat,161,49.99875609756098,1.0,1.2574334296829353,0.04998414634146341,1.0,120.0,120.0,dry,41.928931675107286,0.15,0.053278792511713115,2.5500000000000003,28.0,50.05072997979184,0.0,5099,646,1.373804500006372,
4,diffusivity_scale,1.7756454494734875,oat,161,49.99875609756098,1.0,1.7756454494734875,0.04998414634146341,1.0,120.0,120.0,dry,31.635297404320262,0.15,0.05463684110127986,2.55,28.0,50.051232470891314,0.0,4518,589,1.2169670000002952,
4,diffusivity_scale,2.5074224112451966,oat,161,49.99875609756098,1.0,2.5074224112451966,0.04998414634146341,1.0,120.0,120.0,dry,24.46128118494856,0.15,0.056550590378997484,2.55,28.0,50.05216665532223,0.0,4079,546,1.0004981999954907,
4,diffusivity_scale,3.540778453423199,oat,161,49.99875609756098,1.0,3.540778453423199,0.04998414634146341,1.0,120.0,120.0,dry,19.47678882790994,0.15,0.059240689648079374,2.55,28.0,50.05298836580403,0.0,3636,481,1.1742366999969818,
4,diffusivity_scale,5.0,oat,161,49.99875609756098,1.0,5.0,0.04998414634146341,1.0,120.0,120.0,dry,16.02529881931234,0.14999999999999997,0.06306321515604091,2.55,28.0,50.05364890601367,2.7755575615628914e-17,3472,466,0.8857865000027232,
4,moisture,0.0,oat,161,49.99875609756098,1.0,1.0,0.0,1.0,120.0,120.0,dry,51.44994857123172,0.15,0.002478180048357017,2.5500000000000003,28.0,50.049857853342466,0.0,5782,726,1.6109272000030614,
4,moisture,0.025,oat,161,49.99875609756098,1.0,1.0,0.025,1.0,120.0,120.0,dry,50.91325654114739,0.15,0.02761743317965544,2.5500000000000003,28.0,50.049857853342466,0.0,5717,753,1.3825548999884631,
4,moisture,0.05,oat,161,49.99875609756098,1.0,1.0,0.05,1.0,120.0,120.0,dry,51.10305525196132,0.14999999999999997,0.052619318226334616,2.5500000000000003,28.0,50.049857853342466,2.7755575615628914e-17,5698,745,1.4320392000081483,
4,moisture,0.075,oat,161,49.99875609756098,1.0,1.0,0.075,1.0,120.0,120.0,dry,52.16100480916065,0.15,0.07743874101195522,2.5500000000000003,28.0,50.049857853342466,0.0,5740,775,1.604892600007588,
4,moisture,0.1,oat,161,49.99875609756098,1.0,1.0,0.1,1.0,120.0,120.0,dry,55.055678641217334,0.15,0.10194244315836154,2.5500000000000003,28.0,50.049857853342466,0.0,5939,817,1.495344800001476,
4,moisture,0.12,oat,161,49.99875609756098,1.0,1.0,0.12,1.0,120.0,120.0,dry,60.38030681152161,0.15,0.12130527690770328,2.5500000000000003,28.0,50.049857853342466,0.0,6267,877,1.6320298000064213,
4,moisture,0.13,oat,161,49.99875609756098,1.0,1.0,0.13,1.0,120.0,120.0,dry,65.52406564218053,0.15,0.13091245123294507,2.5500000000000003,28.0,50.049857853342466,0.0,6557,925,1.6872249000007287,
4,moisture,0.14,oat,161,49.99875609756098,1.0,1.0,0.14,1.0,120.0,120.0,dry,75.62987166023063,0.15,0.1404761111384313,2.5500000000000003,28.0,50.049857853342466,0.0,7188,1018,1.662985499991919,
4,moisture,0.145,oat,161,49.99875609756098,1.0,1.0,0.145,1.0,120.0,120.0,dry,86.93675826891932,0.15,0.1452425826363243,2.5500000000000003,28.0,50.049857853342466,0.0,7951,1133,1.858565799993812,
4,moisture,0.148,oat,161,49.99875609756098,1.0,1.0,0.148,1.0,120.0,120.0,dry,103.10367996831027,0.15,0.14809806546707258,2.5500000000000003,28.0,50.049857853342466,0.0,8942,1293,2.165902600012487,
4,moisture,0.149,oat,161,49.99875609756098,1.0,1.0,0.149,1.0,120.0,120.0,dry,115.92335313867376,0.15,0.1490492000117336,2.5500000000000003,28.0,50.049857853342466,0.0,9703,1428,2.193775199993979,
4,moisture,0.15,oat,161,49.99875609756098,1.0,1.0,0.15,1.0,120.0,120.0,deadline_exceeded,,0.15076957999176296,0.15003827908094744,2.5500000000000003,28.0,50.049857853342466,,9957,1444,2.545281300001079,
4,moisture,0.155,oat,161,49.99875609756098,1.0,1.0,0.155,1.0,120.0,120.0,deadline_exceeded,,0.15558131822972726,0.15503075602506328,2.5500000000000003,28.0,50.049857853342466,,9864,1474,2.382460599998012,
4,moisture,0.17,oat,161,49.99875609756098,1.0,1.0,0.17,1.0,120.0,120.0,deadline_exceeded,,0.17025245825814625,0.1700157599946807,2.5500000000000003,28.0,50.049857853342466,,9815,1439,2.506569200006197,
4,moisture,0.2,oat,161,49.99875609756098,1.0,1.0,0.2,1.0,120.0,120.0,deadline_exceeded,,0.2000517331116127,0.2000041825338197,2.5500000000000003,28.0,50.049857853342466,,9839,1379,2.215032699998119,
4,moisture,0.3,oat,161,49.99875609756098,1.0,1.0,0.3,1.0,120.0,120.0,deadline_exceeded,,0.3000008199232435,0.30000010739482225,2.5500000000000003,28.0,50.049857853342466,,9870,1262,2.468862800000352,
4,boundary_time_scale,0.1,oat,161,49.99875609756098,1.0,1.0,0.04998414634146341,0.1,120.0,120.0,dry,51.02207761407775,0.15,0.05260350339636054,2.55,28.0,49.99875662765481,0.0,4669,607,1.0987727999890922,
4,boundary_time_scale,0.25,oat,161,49.99875609756098,1.0,1.0,0.04998414634146341,0.25,120.0,120.0,dry,51.033103162001076,0.15,0.05260350340813754,2.5500000000000003,28.0,49.99875623594793,0.0,5087,686,1.446375600004103,
4,boundary_time_scale,0.5,oat,161,49.99875609756098,1.0,1.0,0.04998414634146341,0.5,120.0,120.0,dry,51.05400592172486,0.15,0.05260350341717122,2.5500000000000003,28.0,49.998756885564596,0.0,5335,718,1.3795853999909014,
4,boundary_time_scale,1.0,oat,161,49.99875609756098,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,dry,51.10272094077694,0.15,0.05260350340659739,2.5500000000000003,28.0,50.049857853342466,0.0,5698,746,1.5457637999934377,
4,boundary_time_scale,2.0,oat,161,49.99875609756098,1.0,1.0,0.04998414634146341,2.0,120.0,120.0,dry,51.22088730633559,0.15,0.05260350345501598,2.55,28.0,50.104111255949064,0.0,6215,842,1.8385778999945614,
4,boundary_time_scale,4.0,oat,161,49.99875609756098,1.0,1.0,0.04998414634146341,4.0,120.0,120.0,dry,51.516977291550845,0.15,0.05260350352157877,2.55,28.0,50.15018709979216,0.0,6840,931,2.1260443999926792,
4,boundary_time_scale,8.0,oat,161,49.99875609756098,1.0,1.0,0.04998414634146341,8.0,120.0,120.0,dry,52.28121220066972,0.15,0.052603503539156306,2.55,28.0,50.182469862427524,0.0,7713,1036,2.4858867000002647,
4,boundary_time_scale,16.0,oat,161,49.99875609756098,1.0,1.0,0.04998414634146341,16.0,120.0,120.0,dry,54.26113714124097,0.15,0.05251670820073957,2.55,28.0,50.19263066721699,0.0,6211,842,2.0679132000077516,
4,boundary_time_scale,32.0,oat,161,49.99875609756098,1.0,1.0,0.04998414634146341,32.0,120.0,120.0,dry,58.92553859624161,0.14999999999999997,0.051185820229590256,2.55,28.0,49.829552444508195,2.7755575615628914e-17,4384,543,1.2668789000017568,
4,boundary_time_scale,64.0,oat,161,49.99875609756098,1.0,1.0,0.04998414634146341,64.0,120.0,120.0,dry,67.40947166755338,0.15,0.04436328609979993,2.55,28.0,47.838638701146785,0.0,4404,552,1.0277773999987403,
4,adverse,0.0,stress,161,49.99875609756098,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,dry,51.10272094077694,0.15,0.05260350340659739,2.5500000000000003,28.0,50.049857853342466,0.0,5698,746,1.459540099996957,
4,adverse,0.1,stress,161,47.99875609756098,1.05,0.95,0.05498256097560976,1.1,120.0,120.0,dry,62.48738699386194,0.15,0.05717098492504562,2.55,28.0,50.054713769054324,0.0,6474,889,1.6685422999871662,
4,adverse,0.2,stress,161,45.99875609756098,1.1,0.9,0.05998097560975609,1.2,120.0,120.0,dry,76.65510088464417,0.15,0.061800627331763905,2.5500000000000003,28.0,50.0578343395451,0.0,7490,1024,1.8732985999959055,
4,adverse,0.30000000000000004,stress,161,43.99875609756098,1.15,0.85,0.06497939024390244,1.3,120.0,120.0,dry,94.39556671693317,0.15,0.06648209060321063,2.5500000000000003,28.0,50.060620928838716,0.0,8675,1200,2.179942900009337,
4,adverse,0.4,stress,161,41.99875609756098,1.2,0.8,0.06997780487804878,1.4,120.0,120.0,dry,116.74151385703904,0.15,0.07120979563467884,2.5500000000000003,28.0,50.06306193094306,0.0,10132,1406,2.415603600005852,
4,adverse,0.5,stress,161,39.99875609756098,1.25,0.75,0.07497621951219512,1.5,120.0,120.0,deadline_exceeded,,0.16817736397732436,0.07648911359631945,2.5500000000000003,28.0,50.06540934672478,,10143,1417,2.4040508000034606,
4,adverse,0.6000000000000001,stress,161,37.99875609756098,1.3,0.7,0.07997463414634147,1.6,120.0,120.0,deadline_exceeded,,0.19480843776509793,0.08197726344258767,2.5500000000000003,28.0,50.06743709509555,,10083,1278,2.686589599994477,
4,adverse,0.7000000000000001,stress,161,35.99875609756098,1.35,0.6499999999999999,0.08497304878048781,1.7000000000000002,120.0,120.0,deadline_exceeded,,0.23017269790827777,0.08766175655715112,2.5500000000000003,28.0,50.069127868305216,,10173,1328,2.3662183999986155,
4,adverse,0.8,stress,161,33.99875609756098,1.4,0.6,0.08997146341463415,1.8,120.0,120.0,deadline_exceeded,,0.27818986213827007,0.09361758249752189,2.5500000000000003,28.0,50.070588822767654,,10236,1399,2.371436100002029,
4,adverse,0.9,stress,161,31.998756097560978,1.45,0.55,0.09496987804878049,1.9,120.0,120.0,deadline_exceeded,,0.3445645643394031,0.09992839823575907,2.5500000000000003,28.0,50.071986524984005,,10112,1322,2.4958927999978187,
4,adverse,1.0,stress,161,29.998756097560978,1.5,0.5,0.09996829268292683,2.0,120.0,120.0,deadline_exceeded,,0.4372028808783761,0.10665852371393704,2.5500000000000003,28.0,50.072935328408064,,10200,1289,2.2450068999896757,
4,adverse,1.1,stress,161,27.998756097560978,1.55,0.44999999999999996,0.10496670731707317,2.1,120.0,120.0,deadline_exceeded,,0.566129344194863,0.11379708737077966,2.5500000000000003,27.99875607638193,50.07401972352721,,10295,1318,2.338736899997457,
4,adverse,1.2000000000000002,stress,161,25.998756097560975,1.6,0.3999999999999999,0.10996512195121952,2.2,120.0,120.0,deadline_exceeded,,0.7423096580502496,0.12118694603578506,2.5500000000000003,25.99875606134412,50.0753620291832,,10400,1358,2.6818170999904396,
4,adverse,1.3,stress,161,23.998756097560978,1.65,0.35,0.11496353658536584,2.3,120.0,120.0,deadline_exceeded,,0.9749836740572316,0.1284871156444357,2.5500000000000003,23.998756079418943,50.076323398632184,,10196,1350,2.6961134000011953,
4,adverse,1.4000000000000001,stress,161,21.998756097560975,1.7000000000000002,0.29999999999999993,0.11996195121951221,2.4000000000000004,120.0,120.0,deadline_exceeded,,1.2676260051024764,0.13523238996807324,2.5500000000000003,21.99875607982735,50.07739109650059,,10270,1350,2.541918100003386,
4,adverse,1.5,stress,161,19.998756097560978,1.75,0.25,0.12496036585365854,2.5,120.0,120.0,deadline_exceeded,,1.6124881301398533,0.14100941498146008,2.5500000000000003,19.99875608357504,50.07872154062772,,10317,1363,2.3584413999924436,
4,adverse,1.6,stress,161,17.998756097560978,1.8,0.19999999999999996,0.12995878048780488,2.6,120.0,120.0,deadline_exceeded,,1.981584066770126,0.14565496474045017,2.5500000000000003,17.998756083226795,50.08120312645514,,10175,1341,2.3454109000012977,
4,adverse,1.7000000000000002,stress,161,15.998756097560978,1.85,0.1499999999999999,0.13495719512195123,2.7,120.0,120.0,deadline_exceeded,,2.3127841186776896,0.14927905092743401,2.5500000000000003,15.998756086278764,50.08040045527005,,10308,1426,2.5722670999966795,
4,adverse,1.8,stress,161,13.998756097560978,1.9,0.09999999999999998,0.13995560975609755,2.8,120.0,120.0,deadline_exceeded,,2.51114714952303,0.15201850913365297,2.55,13.998756094069421,50.08030492680432,,10177,1423,2.6145843000122113,
4,baseline,0.0,joint,161,10.0,0.5,1.0,0.04998414634146341,1.0,120.0,120.0,dry,59.92052183812498,0.15,0.05095804753878896,2.55,9.999999999999998,50.092274657128726,0.0,6930,949,1.6216690000001108,
4,baseline,0.0,joint,161,10.0,0.75,1.0,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.16152184729204389,0.05082319435148459,2.5500000000000003,9.999999999795902,50.063475043843845,,10935,1503,2.411910499999067,
4,baseline,0.0,joint,161,10.0,1.0,1.0,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.2423249561897573,0.05210691331294766,2.5500000000000003,9.999999995979918,50.049857853342466,,10111,1259,2.6791490000032354,
4,baseline,0.0,joint,161,10.0,1.25,1.0,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.3631667540458124,0.054490282044929776,2.5500000000000003,9.999999999983737,50.01127180109025,,9989,1265,2.1654169999965234,
4,baseline,0.0,joint,161,10.0,1.5,1.0,0.04998414634146341,1.0,120.0,120.0,deadline_exceeded,,0.5303936863890845,0.058049539938708816,2.5500000000000003,9.999999990848064,49.907663679971776,,9909,1258,2.42466209999111,
